target,text,num_characters,num_words,num_sentences
0,ha ha nan yalrigu heltini iyo kothi chikku u share mani thing wit far told bodi even utter word abt u ur trust much tell other plz nxt time dont use word ok chikku,255,68,2
0,noic text,31,8,2
0,hi di yiju meet 7 pm esaplanad tonight,59,14,1
1,mobi pub high street prize u know new duchess cornwal txt first name stop 008704050406 sp,160,30,2
1,week savamob member offer access call 08709501522 detail savamob pobox 139 la3 2wu savamob offer mobil,161,31,5
0,aight set free think could text blake address occur quit sure thought,138,35,2
0,hi dear saw dear happi batteri low,67,17,3
0,age abj,37,11,3
0,prof pass paper sem congrat student enna kalaachutaarama prof gud mrng,122,33,7
0,dont kick coco,29,7,1
0,fyi gon na call sporad start like lt gt bc doin shit,97,26,1
1,contact date servic someon know find call mobil landlin 09064017305 pobox75ldns7,149,28,2
1,chase us sinc sept definit pay thank inform ignor kath manchest,143,26,5
0,hope much fun without see u tomorrow love jess x,78,17,2
0,ok wont call disturb one know avoid burden,84,22,3
0,reach home n bath liao u call,56,15,1
1,loan purpos even bad credit tenant welcom call 08717111821,106,18,3
0,actual exam harder nbme,36,7,1
0,lot sick thing go round take easi hope u feel better soon lol,84,20,4
1,87077 kick new season 2wk free goal news ur mobil txt ur club name 87077 eg villa 87077,114,27,2
0,hey sathya till dint meet even singl time saw situat sathya,96,21,1
0,gam gone outstand inning,35,6,1
0,play smash bro lt gt religi,46,14,1
0,sir good morn hope good weekend call let know abl rais lt gt dad howev said would make rest avail mid amount still quit short hope would help good day abiola,276,69,7
0,hurri home soup done,25,7,2
0,good afternoon love good see word ym get tm smart move slave smile drink coffe await,153,39,4
0,quit ok bit ex u better go eat smth els feel guilti,74,19,1
1,orang bring rington time chart hero free hit week go rington pic wap stop receiv tip repli stop,154,33,3
0,lem know,27,7,1
1,privat 2003 account statement 07973788240 show 800 point call 08715203649 identifi code 40533 expir,148,24,3
0,need stop go bed make fuck deal,63,13,1
0,love brother time talk english grin say hey muhommad penni say hello across sea,147,35,4
1,tri call repli sm video mobil 750 min unlimit text free camcord repli call 08000930705,135,27,1
0,hey doc pl want get nice shirt hubbi nice fite one budget lt gt k help pl load card abi hw keep post luv 2 mj,154,44,2
0,remain unconvinc elabor test willpow,70,13,1
0,noth wen v get life everyth wen v miss someth real valu peopl wil realiz absenc gud mrng,163,37,3
0,miss,24,8,2
0,ai answerin phone actual pretti reason hour sleepi,85,18,1
0,hey rite u put evey mnth,51,14,1
0,go bed prin,26,7,1
0,think see tomo,50,9,1
0,u dun drive go 2 sch,35,11,1
0,home lei,24,7,1
1,gsoh good spam ladi u could b male gigolo 2 join uk fastest grow men club repli oncal mjzgroup repli stop msg,169,36,6
0,u hav frnd name ashwini ur colleg,48,12,1
0,ju finish lunch way home lor tot u dun wan 2 stay sch today,80,21,2
0,k 2marrow come class,39,9,1
1,hot live fantasi call 08707500020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call,122,25,1
0,pl send address sir,29,7,1
0,want lick pussi,32,8,1
0,yo gon na still stock tri get dubsack,75,18,2
1,urgent mobil number award ukp 2000 prize guarante call 09061790125 landlin claim valid 12hr 150ppm,141,28,5
0,see prolli yeah,25,7,1
0,thought could go dinner treat seem ok,60,16,3
0,stand away heart ach without wonder crave,154,40,6
0,sorri never hear unless book one kinda joke thet realli look skinni white girl one line much camera someth like cast look,230,52,5
0,sure thing big man hockey elect 6 go longer hour though,97,20,2
0,watch lor saw swatch one thk quit ard 116 need 2nd opinion leh,87,22,2
0,hiya u like hlday pic look horribl took mo how camp amrca thing speak soon serena,116,27,3
0,babe goe day miss alreadi love love kiss hope everyth goe well,126,32,5
0,yunni goin late,28,8,2
0,doc prescrib morphin caus pain med enough wait mom bring med kick fast gon na tri later,160,37,3
0,cool want go kappa meet outsid mu,60,15,1
0,hey sexi bun told ador loverboy hope rememb thank sister law meatbal grin love babe,153,37,4
0,may b approv panalam post,55,12,1
1,spjanuari male sale hot gay chat cheaper call nation rate cheap peak stop text call 08712460324,157,30,4
0,workin get job,36,11,2
0,done mean,34,9,1
0,ur luck love someon ur fortun love one love,77,19,3
0,hi babi ive got back work want see u allday hope didnt piss u phone today u give call xxx,147,38,3
1,freemsg today day readi horni live town love sex fun game netcollex ltd 08700621170150p per msg repli stop end,152,35,4
0,yahoo boy bring perf legal,55,14,2
0,need say anyth know outsid,54,14,2
0,ever one foot,34,8,1
0,got lt gt,22,10,1
0,good need done ye pleas tell number could ring,122,26,4
0,leav wif lar wan carri meh heavi da num 98321561 familiar,92,22,1
0,beauti truth express face could seen everyon depress heart could understood love one gud ni8,153,32,2
0,infact happi new year see,67,15,2
1,simpson movi releas juli 2007 name band die start film day day day send b c,146,37,3
0,shame mayb cld meet hr tomo,48,13,2
0,lol would despit cramp like girl,57,13,1
0,wait cornwal hope tonight bad well rock night shite anyway go kip good night speak soon,169,36,4
0,pl help tell sura expect batteri hont pl send messag download movi thank,139,30,3
1,pleas call amanda regard renew upgrad current handset free charg offer end today tel 0845 021 3680 subject c,160,32,3
0,found way get anoth app phone eh go net cafe take job geeee need babe crave see,158,41,5
0,work mon thur sat cant leh book liao day u free,90,22,3
0,comin fetch us oredi,31,7,1
0,nanni address,22,5,1
0,haf u eaten wat time u wan 2 come,38,12,2
1,want new video phone 750 anytim network min half price line rental free text 3 month repli call 08000930705 free deliveri,144,29,4
0,yo call get chanc friend mine want ask big order,92,23,1
0,singl singl answer fight plu said broke didnt repli,84,17,2
0,certainli put thing perspect someth like happen,74,11,1
0,got tv 2 watch meh u work today,40,12,2
0,felt convey reason ese,63,16,1
0,go got excit karaok type activ plan debat whether play footbal eve feel lazi though,134,27,4
0,told come wednesday,35,8,1
0,ok call mom instead fun,35,8,1
1,dear voucher holder claim week offer pc pleas go http ts cs appli,112,25,2
0,well desper call armand,54,12,1
0,work right,27,7,1
0,heard anyth answer text guess flake said jb fantast,111,24,2
0,mmmmmm love much ahmad ca wait year begin everi second take closer side happi new year love,157,40,5
0,pl full name joke school co fee univers florida seem actual lt gt pl holla back,124,31,1
0,ok said got wisdom teeth hidden insid n mayb need 2 remov,77,18,2
0,pl pl drink plenti plenti water,37,7,1
0,queen go royal wed,71,17,3
0,lag sad part keep touch thank skype,74,19,2
0,ok lor go tog lor,28,8,1
0,two team wait player,34,6,1
0,send copi da report,36,10,1
0,swhrt u dey hope ur ok tot u n care,67,17,1
0,ok da alreadi plan wil pick,41,12,2
1,urgent pleas call abta complimentari 4 spanish holiday cash await collect sae cs box 47 po19 2ez 150ppm,146,28,3
0,realli need shit tomorrow know wo awak like 6,83,18,1
0,good regist vote,38,10,2
0,hmm ok stay like hour co eye realli sore,61,17,1
0,dear got bu directli calicut,32,6,1
0,mm umma ask vava also come tell play later togeth,62,13,1
0,well gener price lt gt let know much want,79,21,1
0,moment day bring hope afternoon bring faith even bring luv night bring rest wish u find morn,158,32,1
0,lt gt w jetton ave forgot,37,13,1
0,ok come home,23,7,1
0,use foreign stamp countri,43,9,1
0,sorri lot stuff talk actual guy want buy,108,25,1
1,cmon babe make horni turn txt fantasi babe im hot sticki need repli cost 2 cancel send stop,150,39,4
0,wyli updat weed dealer carlo went freedom class lunsford,81,16,1
0,happi babi alright take job hope fine send kiss make smile across sea kiss kiss,154,40,5
0,c movi juz last minut decis mah juz watch 2 lar tot interest,86,20,2
0,enjoy semest take care brother,54,11,2
1,import inform 4 orang user 0796xxxxxx today ur lucki day 2 find log onto http fantast prizeawait,157,29,2
0,get door,22,7,1
0,let use next week princess,34,9,1
0,go home first lar wait 4 lor put stuff first,70,19,2
0,want kfc tuesday buy 2 meal gravi 2 mark 2,74,22,5
0,da stupid da alway send like believ mental,102,26,1
0,oi gon na ring,22,6,1
1,miss call alert number call left messag 07008009200,72,13,3
0,attend noth,32,7,1
0,ard 530 like dat lor juz meet mrt station dun haf come,78,20,2
0,dear sleep,26,7,1
0,er mw im fill tuth aight,29,7,1
0,offic around 4 pm go hospit,52,13,2
0,actual wait 2 week start put ad,60,13,1
0,anyth lor go go lor,44,11,1
0,u free sat rite u wan 2 watch infern affair wif n darren n mayb xy,77,20,2
0,yo around friend mine lookin pick later tonight,65,15,2
0,stupid auto correct phone,31,6,1
0,doubl evict week spiral michael good riddanc,73,14,1
0,world suffer lot violenc bad peopl silenc good peopl,115,26,2
0,ok that cool either raglan rd edward rd behind cricket ground gim ring ur closebi see tuesday,131,30,4
0,buy one egg da pleas,31,10,1
0,start skye,24,5,1
0,bookedth hut also time way,71,18,3
0,sever sir,23,6,1
0,u realli pig leh sleep much dad wake 10 smth 2 eat lunch today,79,21,2
0,love hope anyth drastic dare sell pc phone,97,22,3
1,freemsg record indic may entitl 3750 pound accid claim free repli ye msg opt text stop,157,34,3
0,life style garment account pleas,38,7,1
0,lol wtf random btw lunch break,44,10,2
0,sez how u de arab boy hope u r good give love 2 evry1 love ya eshxxxxxxxxxxx,88,22,2
0,lay man let know miss thought great day send bimbo ugo number ill appreci safe,155,38,5
0,detroit home snow enjoy,36,10,3
1,show ur colour euro 2004 offer get england flag 3lion tone ur phone click follow servic messag info,135,29,4
0,aight chillin friend room text way,71,19,1
0,toshiba porteg m100 gd,27,6,1
0,well welp sort semiobscur internet thing,49,9,1
1,text pass 69669 collect polyphon rington normal gpr charg appli enjoy tone,105,19,3
1,accordingli repeat text word ok mobil phone send,74,16,2
0,loosu go hospit de dont let careless,46,11,2
0,much eighth,23,6,1
0,omg joanna freak look thru friend find photo ask stuff myspac even log like year,183,44,4
0,send ur birthdat month year tel u ur life partner name method calcul repli must,118,27,3
0,juz havent woke bit blur blur dad went liao cant cum oso,92,24,3
0,cloth jewelri trip,38,9,1
1,block breaker come delux format new featur great graphic buy repli get bbdelux take challeng,159,28,2
0,aah cuddl would lush need lot tea soup kind fumbl,87,22,3
1,import inform 4 orang user today lucki day 2find log onto http fantast surpris await,152,28,2
0,plan famili set stone,45,10,1
0,pl dont forget studi,24,5,1
0,never believ actual got taunton wow,69,15,2
0,den weekday got special price haiz cant eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat,141,30,1
0,broke list reason nobodi town ca tell sarcast faggi,114,26,1
0,lt decim gt common car better buy china asia find less expens holla,132,35,3
0,greatest test courag earth bear defeat without lose heart gn tc,85,17,1
0,sorri im stil fuck last nite went tobe 430 got 4 work 630,75,17,1
0,hey what plan sat,32,8,1
0,beauti sleep help ur pimpl,37,8,1
0,great hope use connect mode men also co never know old friend lead today,122,25,2
1,natalja invit friend repli see stop send stop frnd 62468,136,27,3
0,get,19,5,1
0,kind miss train co asthma attack nxt one half hr drive sure park,106,26,3
0,ball move spin last difficult bat,67,17,1
0,haiyoh mayb hamster jealou million,51,9,1
0,pleas send aunti number,40,9,1
0,glad follow dream,40,10,2
0,reach home final,28,6,1
1,urgent import inform 02 user today lucki day 2 find log onto http fantast surpris await,163,32,4
0,wn u r hurt prsn close 2 u fight wit dem coz somtim di fight save relat bt quiet leav nothin relat gud,152,37,2
0,u call,17,5,1
0,scienc tell chocol melt sunlight pleas walk sunlight bcoz want loss sweet friend,138,30,3
0,ye come nyc audiit tri reloc,60,14,2
0,pock,28,6,1
0,congrat great want tell tell score co might make relax motiv thank share,142,32,4
0,wud never mind u dont miss u dont need u wil realli hurt wen u need amp u dont tell take care,139,39,2
0,hey mr what name bill brison book one languag word,80,16,1
0,okay good problem thanx,34,10,1
0,inform ikea spell cap yell thought left sit bed among mess came said go got home class pleas tri bullshit make want listen less,290,68,6
0,call u done,25,7,1
0,,5,1,1
0,best watch say caus get drunk motherfuck,63,13,1
1,kit strip bill 150p netcollex po box 1013 ig11 oja,74,16,2
1,pleas call 08712402578 immedi urgent messag wait,81,13,1
1,let send free anonym mask messag im send messag see potenti abus,138,27,2
0,erm woodland avenu somewher get parish magazin telephon number,104,21,2
0,ta job avail let know pleas co realli need start work,82,17,2
0,aiyar hard 2 type u later free tell call n scold n tell u,74,20,2
0,yup free,15,5,1
0,good good billi mate gone jog enjoy concert,77,18,3
0,yo come carlo soon,37,8,1
0,awww dat sweet think someth nice time tonight ill probabl txt u later co im lone xxx,129,32,3
0,guess useless call u 4 someth import,54,11,1
0,ha ha pop loo hello,63,16,2
0,dint tell anyth angri told abi,66,17,2
0,happen r 2waxsto wat want come ill get medic insur abl deliv basic care current shop right medic insur give til friday morn that see major person guid right insur,329,70,6
0,keep ten rs shelf buy two egg,40,13,1
0,well babe swollen gland throat end,86,21,1
0,ur chang 2 da report big co alreadi made chang 2 da previou report,82,19,2
0,captain room,24,7,1
0,ca speak bcaz mobil problem listen listen voic call later,111,28,3
0,hiya stu wot u much trubl home moment evon hate even u wot hell av done wont u tell text bck pleas luv dan,156,39,3
0,take mokka player,36,10,1
0,still play gautham,35,7,1
0,hey mr go sea view coupl gay mean game give bell ya finish,112,27,2
0,k jason say gon na around around lt gt,72,24,1
0,sorri abl get see morn,61,17,3
0,aight well keep inform,27,5,1
0,search good dual sim mobil pa,46,10,1
0,seem unnecessarili hostil,32,4,1
0,dude got haircut breezi,43,10,2
1,congrat 2 mobil 3g videophon r call 09061744553 videochat wid ur mate play java game dload polyh music nolin rentl bx420 ip4 5we 150pm,161,36,8
0,doctor 1tulsi cancer fat 1cup bone problm 3 litr diseas snd th 2 u care,154,28,4
0,thought king hill thing,55,13,1
0,nope come onlin,27,7,1
0,also tell said happi birthday,35,7,1
0,bishan lei tot say lavend,40,10,2
0,boo time u get u suppos take shop today,70,18,3
0,u sound like manki scous boy steve like travel da bu u inmind 4 recreat di eve,115,26,2
0,fyi take quick shower epsilon like lt gt min,68,21,1
0,tuesday night r u 4 real,29,8,1
0,ye appt,27,7,1
0,got outta class gon na go gym,34,9,1
0,want sent lt gt mesag today that sorri hurt,66,21,3
0,write wat,23,6,1
0,ha would say read anyth way u seem like 2 judgement save friday pub,139,35,3
0,valentin game send di msg ur friend 5 answer r someon realli love colour suit best,150,36,7
0,hi ask waheeda fathima leav,49,12,1
0,enjoy urself tmr,19,4,1
0,still around could use,40,9,2
0,give us back id proof lt gt rs wont allow work come home within day,113,32,3
0,bot note oredi co juz rem got,46,12,1
0,ye rent expens way save,51,13,2
0,how pain dear r u smile,33,10,1
0,fun fact although would think armand would eventu build toler shit consid much smoke get fuck like 2 hit,157,31,1
1,import inform 4 orang user 0789xxxxxxx today lucki day 2find log onto http fantast surpris await,163,29,2
0,great send account number,46,11,2
0,hellogorg how u fone charg lst nitw wen u texd hopeu ad nice wkend im sure u lookin 4ward 2 u 2mrw luv jaz,142,35,3
1,date servic ask 2 contact u someon shi call 09058091870 reveal pobox84 m26 3uz 150p,126,26,3
0,send content page,38,8,1
0,night sweet sleep well see exorc emili rose may never sleep hug snog,117,27,3
0,think u think use good ni8,94,25,1
0,ca right second got ta hit peopl first,52,13,1
0,evri emot ds hav wish ds hav prayr u smile world wit even drop tear ds lik 2 stay wit b happi good morn keep smile,180,44,2
0,rememb,39,9,2
0,ujhhhhhhh comput ship address sandiago parantella lane wtf poop,87,16,3
0,mm ye dear look hug,47,13,2
0,like di sweater fr mango size alreadi irrit,70,15,1
0,1 number 2 gon na massiv pain ass rather get involv possibl,121,30,1
0,anytim lor,14,3,1
1,want new video handset 750 time network min unlimit text camcord repli call 08000930705 del sat,135,29,5
1,ur balanc next question complet landmark big bob barri ben text b c good luck,135,38,5
0,fine absolutli fine,23,5,1
0,k sure consent form v,64,18,1
1,ur tonex subscript renew charg choos 10 poli month bill msg,148,27,3
1,prize go anoth custom c polo ltd suit 373 london w1j 6hl pleas call back busi,144,32,2
0,much torch 9ja,25,7,1
0,noth u dinner w us,45,11,1
0,check,36,9,2
0,done internet connect v slow send tri later first thing tomo,104,21,2
0,mathew tait edward anderson,38,7,1
0,yeah sure thing mate haunt got stuff sort im go sound anyway promot hex way dont know number joke,142,30,3
0,need lar go engin co si art today,51,14,2
0,thank honey still heard anyth leav bit longer 2 crowd tri later great advic thank hope cardiff still,163,34,1
1,want new nokia 3510i colour phone deliv tomorrow 200 free minut mobil 100 free text free camcord repli call 8000930705,156,30,2
0,im snowboard trip wonder plan get everyon togeth befor go meet greet kind affair cheer,146,32,3
0,watch live,27,7,1
0,see christmassi,41,10,1
0,k readi lt gt,25,13,1
0,new year plan,30,7,1
1,recpt order rington order process,72,15,3
0,baaaaaaaab wake miss crave need,60,17,5
0,got messag ignor ye shop,74,18,3
0,dear mood cant drive brother drive,61,16,2
0,dad get back,22,6,1
0,tell shola pleas go colleg medicin visit academ depart tell academ secretari current situat ask transfer ask someon check sagamu thing lautech vital complet medic educ nigeria less expens much less expens unless get citizen rate new zealand,408,76,5
0,ye finish watch day live love,56,13,2
0,juz go googl n search 4 qet,31,8,1
0,mani time lose best one bcoz,45,10,1
0,good friend care close friend understand true friend stay forev beyond word beyond time gud ni8,138,26,2
0,get back home,22,4,1
0,sorri call later lt gt min,38,14,1
0,dun need use dial juz open da browser n surf,53,13,1
1,one regist subscrib u enter draw 4 100 gift voucher repli enter unsubscrib text stop,132,27,3
0,awesom plan get time like lt gt text detail wee bit,93,27,1
0,take care sleep need learn chang need get convinc wait convers convinc famili mani u role life,283,51,1
1,chanc win free bluetooth headset simpli repli back,83,17,1
0,also didnt get na hi hi hi hi hi,36,10,1
0,ya cant display intern sub got ta extract,60,13,1
0,said anyth wrong sorri de,36,10,1
0,stupid say challeng dont think write instead respond im,103,21,1
0,yeah abl text readi meet,65,18,1
0,v skint fanci gona go meet othr spoon jst bin watchng planet earth sofa v comfey dont make hav gd night,149,34,1
0,say quit least5tim day wud take much notic nah mind gon na see want come taunton tonight u tell,200,50,5
0,get free call,26,7,1
0,littl darl far week need coffe run tomo ca believ time week alreadi,126,28,2
0,still west coast haiz take forev come back,67,15,1
0,mmm fuck merri christma,39,8,1
0,alright thank advic enjoy night tri get sleep,83,19,4
0,updat face book statu frequent,42,8,1
0,saw k da,35,9,1
0,someth u ate,23,6,1
0,bank say money,41,10,1
0,aiyar dun disturb u liao thk u lot 2 aft ur cupboard come,72,17,1
0,hey r watch movi tonight prob b home earli,66,15,1
0,yar lor u noe u use dat rout,43,13,2
0,2mro come gym machan goodnight,46,11,2
0,dont think need yellow card uk travel ask someon gone lt gt buck,116,30,3
0,u look 4 da lib got stuff havent finish yet,56,15,1
0,sound great im go sleep good night,55,14,3
1,b floppi b snappi happi gay chat servic photo upload call 08718730666 2 stop text call 08712460324,137,29,3
0,come u got noth,29,8,1
0,noth ever easi look reason take risk life love,96,23,2
0,want grasp pretti booti,36,9,1
0,got tea sure flavour,49,13,2
0,go 2 orchard lareadi reach soon u reach,61,14,2
0,dear deni word pleas,39,8,1
0,know old dom told yesterday name roger got touch last night want meet today 2 pm,141,34,3
0,come back tampa ffffuuuuuuu,30,5,1
0,2 celebr els,32,8,1
0,merri christma u anni,31,7,1
0,pleas tell special stock talk,73,14,1
0,sent like,25,8,2
0,awesom minut,29,7,1
0,problem walk around oblivi go around say thing constantli go one ear go whatev want know upset listen tell go upset want surpris mad,381,91,5
0,told everyth stop dont let get dehydr,69,15,2
0,guess lt gt min,26,11,1
0,home ard wat time u reach,36,11,2
0,want mapquest someth look dogwood,68,14,1
0,aight plan come later tonight,50,11,1
0,die accident delet e msg suppos 2 put e sim archiv haiz sad,89,22,4
1,welcom msg free give free call futur mg bill 150p daili cancel send 89123,151,30,3
0,wish great day moji told offer alway speechless offer easili go great length behalf stun exam next friday keep touch sorri,237,54,6
0,thank repli today ur visa come r u still buy gucci bag sister thing easi uncl john also bill realli need think make money later sha,236,55,5
0,sorri flake last night shit serious goin roommat tonight,95,21,1
0,said look pretti wif long hair wat thk cut quit short 4 leh,85,22,2
0,callin culdnt talkbut wannatel u detail later wenwecan chat properli,99,17,1
0,hey u still gym,23,7,1
0,much better thank lol,26,5,1
0,noth smsing u n xy lor sorri lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meet,160,43,3
0,lem know swing pick free basic time 1 semest,97,23,1
0,wa u effici gee thanx,39,10,1
1,receiv mobil content enjoy,47,10,3
0,abl sleep,24,7,1
1,want explicit sex 30 sec ring 02073162414 cost,65,13,3
0,meet soon princess ttyl,33,8,2
0,pick go taunton still want come,76,19,1
0,oh 4 outsid player allow play know,49,12,1
0,anyth lor,15,4,1
0,erutupalam thandiyachu,22,2,1
0,cant u tri new invent fli,51,14,1
0,ful song lyric,28,8,1
0,u reckon need 2 arrang transport u ca thank,69,17,1
0,true lov n care wil nevr go unrecogn though somon often make mistak valu definitli undrstnd start miss,159,30,3
0,shop eh ger toke abt syd leh haha,44,11,2
0,stand,24,5,1
0,good weekend,20,5,1
0,miss call miss call khelat kintu opponent miss call dhort lage that rule one great phone receiv qualiti win,126,24,3
0,call get chanc plz lt 3,41,12,1
0,new deu ex game comin earli next yr,40,9,1
0,comput fri essenti part keep spare fuck idiot roommat looovvv leav thing run full lt gt,162,34,1
0,friend studi warwick plan go shop concert tmw may cancel hav seen age yeah get togeth sometim,171,39,1
0,probabl coupl hour top,28,5,1
0,lol grin babe thank think,62,18,2
0,man bu slow think gon na get,71,19,2
0,hope text meet smile let text give reason smile beauti day,109,25,3
0,case wake wonder forgot take care someth grandma today done parad,135,29,1
1,latest nokia mobil ipod mp3 player proze guarante repli win 83355 norcorp,129,21,3
1,sm servic inclus text credit pl goto 3qxj9 unsubscrib stop extra charg help 9ae,158,27,4
0,nvm take ur time,17,5,1
0,wat da decis,21,6,1
0,wot u 2 bitch,25,8,1
0,told hr want post chennai work,74,19,1
1,mobil club choos top qualiti item mobil 7cfca1a,73,15,2
0,guy leav,26,6,1
0,neva grumbl sad lor hee buy tmr lor aft lunch still meetin 4 lunch tmr neva hear fr lei got lot work ar,151,40,4
0,abl anyth,24,6,1
0,takin linear algebra today,32,6,1
0,weekend fine excus much decor,62,14,1
0,sorri miss babe late slept hope enjoy drive lesson boytoy miss teas kiss,132,33,4
0,project come,43,10,1
1,money wine number 946 wot next,51,12,1
0,sure whenev show fuck gt,42,13,1
0,random saw old roomat campu graduat,58,12,2
0,men alway need beauti intellig care love adjust cooper wife law allow one wife,125,25,2
0,suck got plan yo valentin yo valentin,94,23,3
0,got part nottingham 3 hr 63mile good thing love man much 40mph hey ho,104,25,3
0,think one say clearli ok leav need ask go come,94,24,3
0,hi good mornin thanku wish u,39,10,1
0,u want 2 meet 2morro,26,7,1
0,actual decid hungri left yet v,60,15,1
0,sent part,23,7,1
0,co shop wif darren ju n call 2 ask wat present wan lor start guess wif n final guess darren lor,158,36,2
1,want cock hubbi away need real man 2 satisfi txt wife 89938 string action txt stop 2 end txt rec otbox 731 la1 7w,165,44,5
0,understand loss gain work school,58,16,3
0,u miss u havent 2 much bit bore holiday want 2 go bak 2 colleg sad isnt xx,120,33,4
0,hiya probabl come home weekend next,47,9,1
0,forget though love walk besid watch keep heart warm,110,24,2
0,wish thing differ wonder abl show much valu pl continu brisk walk drug without askin pleas find thing laugh love dearli,205,45,4
0,ok day make dinner tonit invit,73,18,3
1,gr8 new servic live sex video chat mob see sexiest dirtiest girl live ur phone 4 detail text horni 89070 cancel send stop 89070,160,34,1
0,money 4 steve mate,31,9,2
0,im late tellmiss im way,29,7,1
0,normal use drink water daili,42,10,1
0,dare ask luck sort car,48,12,1
0,parti place usf charg contribut way greatli appreci yeah got room one,137,33,1
0,urgh coach hot smell chip fat thank especi duvet predict text word,105,25,2
0,hiya last night naughti bought cloth littl readi shop tho kind time wan na meet,155,35,4
1,freemsg hi babi wow got new cam mobi wan na c hot pic fanci chat im w8in 4utxt rpli chat 82242 hlp 08712317606 msg150p 2rcv,143,35,3
0,tri reach without success,45,9,1
0,derek done class,35,8,1
0,never lei v lazi got wat dat day send da url cant work one,79,22,3
0,never tri alon take weight tear come ur heart fall ur eye alway rememb stupid friend share bslvyl,159,33,2
0,hey mate spoke mag peopl deliv end month deliv 24th talk later,129,30,5
0,haha friend tyler liter ask could get dubsack,73,15,1
0,u fanci meetin 4 cha hav lil beverag txt ring meet l8r quit tire got 3 love pete x x,168,48,4
0,great safe trip dont panic surrend,50,12,3
0,u love like listen song get stop u see name belov wo get angri,142,33,1
0,sun ah thk mayb dun anythin thk book e lesson e pilat orchard mrt u noe hor,120,29,1
0,tri someth dear read someth exam,54,11,2
0,gettin rdi ship comp,23,5,1
0,hospit da return home even,52,13,3
0,piss talk someon realis u point read backward,90,21,2
0,think da wil,23,8,2
0,awak oh,24,9,2
0,good afternoon boytoy goe walk day get polic abstract still wake miss babe,156,34,5
0,much u tri get,25,7,1
0,come around lt decim gt pm vikki otsid nw il come tht time,73,22,1
0,tell address,34,7,1
0,buy blackberri bold 2 torch buy new use let know plu say buy lt gt g wifi ipad say lt gt g,208,60,5
0,togeth thinkin,56,11,1
0,hiya how go sunni africa hope u r avin good time give big old silver back big kiss,112,28,3
0,time come tomorrow,35,7,1
1,wan na laugh tri mobil logon txting word chat send 8883 cm po box 4217 london w1a 6zf rcvd,156,37,3
0,quiteamuz babe,36,4,1
0,omg u know ate,30,9,1
1,2nd attempt contact u u 09071512432 b4 300603t,152,26,4
0,,24,7,1
0,directli behind abt 4 row behind,47,10,1
1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066,115,21,1
1,contract mobil 11 mnth latest motorola nokia etc free doubl min text orang tariff text ye callback remov record,159,34,5
1,urgent call 09066350750 landlin complimentari 4 ibiza holiday cash await collect sae cs po box 434 sk3 8wp 150 ppm,152,31,3
0,plan yet,34,9,2
0,hi engag fixd lt gt th next month know realli shock bt hmm njan vilikkam ws al sudn,142,41,2
0,cours math one day one chapter one month finish,75,17,2
0,wow think common take back ur freak unless u chop,95,27,3
0,noooooooo pleas last thing need stress life fair,77,18,3
1,u secret admir look 2 make contact r reveal think ur,158,26,1
0,see swing bit got thing take care firsg,79,21,1
0,want wish happi new year want talk legal advic gari split person make trip ptbo hope everyth good babe love ya,229,56,3
0,finish work yet someth,44,9,1
0,right wasnt phone someon number like,70,15,1
0,ok wun b angri msg u aft come home tonight,53,16,2
0,good time nice someth bit differ weekend chang see ya soon,106,25,3
0,yo sorri shower sup,30,7,1
0,carlo pick swing usf littl bit,86,23,1
0,full heat pa appli oil pa,38,12,1
0,stuck da middl da row da right hand side da lt,67,18,1
0,laid airtel line rest,39,9,1
0,hi u decid wot 2 get 4 bday ill prob ju get voucher frm virgin sumf,97,23,1
1,freemsg txt call 86888 claim reward 3 hour talk time use phone inc 3hr 16 stop txtstop,144,32,2
0,j r u feel better,30,8,2
0,plan stay night prolli wo back til late,73,18,1
0,thanx 4 puttin da fone,35,10,2
0,need 8th campu atm could pick hour two,72,21,1
0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scare hiphop open cant catch,134,33,1
0,run manag 5 minut need oxygen might resort roller option,106,21,2
0,live next lt gt min,35,13,1
0,de ask like,22,6,1
0,glad talk,31,8,1
0,wat time finish,20,5,1
0,sorri da gone mad mani pend work,54,14,2
0,much got clean,29,6,1
0,how favourit person today r u workin hard could sleep last nite nearli rang u,101,22,3
1,sunshin quiz win super soni dvd record cannam capit australia text mquiz b,108,23,4
0,call dad oredi,24,5,1
0,good think could send pix would love see top bottom,89,22,3
0,nvm go wear sport shoe anyway go late leh,75,20,3
0,sorri call later meet,34,9,1
0,long fuckin showr,27,6,1
0,receiv understood n act upon,34,7,1
0,final came fix ceil,37,8,1
0,u need presnt alway bcz u cant mi love irulina neekunna prakasamanu prakasam ennal prabha mn prabha got dont mi,172,33,3
0,ju finish blow hair u finish dinner alreadi,52,11,2
0,bu love,24,8,2
0,lol knew saw dollar store,54,13,3
1,today voda number end 7634 select receiv reward match pleas call 08712300220 quot claim code 7684 standard rate appli,168,30,2
0,saturday sunday holiday difficult,56,11,1
0,everybodi fun even miss,41,9,2
0,got hella ga money want go grand natur adventur galileo littl bit,89,20,1
